Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1883,PCGS,MS,65,1867245,Carson City,3,7.0,10.0,3.7,0.0,6602,3035,213912,223088,48685,41502,120377,78509,39921,88243,,
1884,PCGS,MS,63,2114247,Carson City,2,10.0,10.0,0.0,0.35,3618,2450,170389,216453,22288,36255,115732,85848,24640,77219,,
1884,NGC,AU,55,2274302,San Francisco,1,10.0,10.0,0.0,0.0,4303,2814,188402,227249,34297,44868,124386,85137,29345,82185,,
1878,PCGS,MS,62,2115232,Philadelphia,2,10.0,9.0,1.05,0.0,4627,3005,148086,192800,24345,37966,105577,75279,21615,76361,,
1886,NGC,MS,65,2422024,Philadelphia,3,10.0,8.0,1.75,3.6,901,2608,186327,225425,19235,39552,118285,75818,25689,82776,,
1878,PCGS,MS,64,2298789,Philadelphia,2,10.0,7.0,0.0,0.0,3420,3126,179859,227051,26760,43159,106025,78169,23765,83895,,
1898,PCGS,MS,63,1883820,Philadelphia,2,10.0,10.0,0.35,0.35,3247,1702,181202,235286,30059,36882,116215,90758,22563,81716,,
1878,NGC,MS,64,2274330,San Francisco,1,9.0,9.0,0.0,0.0,4678,2372,172697,177952,32402,34837,104642,63747,27773,70389,,
1896,PCGS,MS,63,1855742,Philadelphia,2,10.0,10.0,0.0,0.0,3069,1985,183417,247810,29035,38725,120397,91410,31553,83622,,
1881,NGC,MS,62,2125838,San Francisco,1,9.0,9.0,0.0,0.0,4549,2223,172507,183926,29309,36882,105497,56926,26334,77437,,
1885,NGC,MS,63,2274318,New Orleans,2,10.0,10.0,0.0,0.0,3321,2932,187167,220210,33202,40375,127120,83945,27605,85015,,
1879,PCGS,MS,61,2049139,Carson City,1,10.0,10.0,1.4,0.0,4131,2440,188040,219059,36029,35840,114756,82511,31898,75590,,
1896,PCGS,MS,62,2108712,New Orleans,2,10.0,10.0,0.65,0.0,3583,1935,197403,233737,35603,38778,120032,80150,36867,90676,,
1904,NGC,MS,64,2274244,New Orleans,3,9.0,9.0,0.0,0.0,2515,2777,190828,203320,30141,37728,131094,76102,26415,77843,,
1883,ANACS,MS,64,2076162,Philadelphia,3,9.0,10.0,3.7,0.65,3754,1249,186437,231037,37043,36351,115139,79720,33867,85578,,
1886,PCGS,AU,58,2155841,Philadelphia,2,10.0,10.0,0.0,0.0,4193,2249,209119,227556,38214,39087,116915,85108,31486,83394,,
1885,PCGS,MS,66,2462995,New Orleans,1,10.0,10.0,0.0,0.0,1464,2575,179815,214605,20932,37857,125921,78833,25523,82850,,
1896,PCGS,MS,65,2285247,Philadelphia,1,10.0,10.0,0.0,0.0,2298,3331,210715,248394,24875,38330,133504,88910,31102,89509,,
1882,PCGS-CAC,MS,63,2078685,Carson City,2,10.0,9.0,1.75,1.0,3089,2692,195405,223758,37603,41927,116427,83673,34736,83959,,
1890,NGC,MS,64,2291140,New Orleans,2,10.0,10.0,0.0,0.0,1644,1672,166895,198606,19936,36212,121457,70574,24603,78657,,
1880,NGC,MS,66,2065718,San Francisco,1,10.0,10.0,1.75,0.0,1492,1296,197417,238151,24902,36373,113136,84992,31366,86064,,
1921,NGC,MS,64,2093026,San Francisco,2,10.0,10.0,3.95,3.95,8816,4455,195073,226870,52988,47878,124771,78701,36727,86570,,
1879,PCGS,MS,65,2084733,San Francisco,1,10.0,10.0,1.75,0.0,3576,1462,188656,233065,28770,35355,111766,84102,28890,84929,,
1881,PCGS,MS,67,2271212,Carson City,1,10.0,10.0,0.0,0.0,1440,1651,174070,196321,19964,28826,108101,70469,27000,75256,,
1889,NGC,MS,62,2248061,San Francisco,3,10.0,9.0,0.35,1.0,3672,2575,177915,204396,27782,37468,118505,70341,24259,89573,,
1890,PCGS,MS,62,2222991,New Orleans,2,10.0,10.0,0.0,0.0,4835,2738,184419,214302,32321,39883,122105,78782,27029,82525,,
1892,PCGS,MS,62,2237492,Carson City,1,10.0,10.0,0.0,0.0,6660,2124,202008,225787,38743,34852,116751,84372,33345,80843,,
1885,PCGS-CAC,MS,65,2259624,New Orleans,2,10.0,10.0,0.0,0.0,2142,2633,177605,220226,22026,36573,119478,79715,28717,83481,,
1878,PCGS,MS,63,2090197,Carson City,2,10.0,8.0,1.7,3.25,4416,2880,211138,227506,32468,44297,123789,76773,28511,83393,,
1884,NGC,MS,64,2128820,Philadelphia,1,10.0,10.0,0.0,0.0,1732,1599,187014,239512,20985,38326,121412,89692,27706,82815,,
1884,PCGS,MS,64,2181912,Carson City,1,10.0,10.0,0.0,0.0,4126,1507,190210,221072,29526,35128,108666,75991,26274,74366,,
1890,PCGS,MS,62,2257089,San Francisco,2,10.0,10.0,0.0,0.0,5045,1864,193289,210448,32639,35873,119335,73773,26050,78785,,
1878,PCGS,MS,62,2177349,Carson City,2,10.0,10.0,0.0,0.0,5647,1827,193752,220743,31731,35966,116250,83490,28627,80809,,
1901,NGC-CAC,AU,58,2277639,San Francisco,2,10.0,10.0,0.0,0.0,2143,1238,181108,220580,29871,37202,117596,82921,28233,84718,,
1902,NGC,MS,64,2248078,Philadelphia,1,10.0,10.0,0.0,0.0,2488,1832,192797,208417,25761,33883,123474,72345,25195,73144,,
1878,PCGS,MS,62,2155805,Philadelphia,1,10.0,10.0,0.0,0.0,4992,3581,210796,241211,43415,44445,105467,77739,31147,80420,,
1885,PCGS,MS,62,2169405,Philadelphia,1,9.0,9.0,0.0,0.0,7427,3580,210408,231832,42565,43338,116737,79579,29203,83031,,
1893,PCGS,MS,60,2126248,Carson City,1,10.0,10.0,0.0,0.0,3741,2071,223082,242775,41202,42317,125200,82337,32181,86458,,
1889,NGC,MS,63,2285233,Philadelphia,2,10.0,10.0,0.0,0.0,2721,3177,192125,237411,26751,43127,120944,85465,27324,87860,,
1884,PCGS-GSA-CAC,MS,65,2286270,Carson City,1,10.0,10.0,0.0,0.0,5169,3635,154968,141874,20544,30731,85919,47675,19761,53459,,
1885,NGC,MS,65,2248090,Philadelphia,3,7.0,10.0,2.65,3.6,15744,6567,258097,210367,67401,62005,125649,61501,44596,70494,,
1884,PCGS,MS,66,2087717,New Orleans,1,10.0,10.0,1.75,0.0,3514,2518,196773,225583,30872,38818,120928,88132,30679,85813,,
1884,PCGS,MS,64,1855766,New Orleans,1,10.0,10.0,0.0,0.0,1736,1861,201321,241916,21431,36961,124333,90186,35656,91351,,
1880,PCGS-CAC,MS,66,2035625,San Francisco,1,10.0,10.0,1.75,0.0,2696,1188,198265,227243,27430,33672,115815,80408,32201,82039,,
1880,PCGS-CAC,MS,64,2255012,Carson City,1,10.0,10.0,0.0,0.0,2253,1949,172570,203176,22157,33455,105703,72101,23379,73604,,
1887,NGC,MS,62,2285313,Philadelphia,2,10.0,10.0,0.0,0.0,3489,3355,193008,226701,28632,36443,124975,89472,26417,84392,,
1883,PCGS,MS,64,1855286,New Orleans,4,9.0,10.0,5.0,1.65,2618,1863,190684,222841,30001,36067,130245,88965,29421,83801,,
1882,PCGS,MS,65,2287687,Philadelphia,2,10.0,10.0,0.0,0.0,2392,2112,190263,230712,26594,37952,112110,77666,29956,73643,,
1879,PCGS,MS,62,2443412,Philadelphia,2,10.0,9.0,1.4,0.0,5451,3204,177329,207920,36495,36539,104949,72957,26890,82496,,
1885,NGC,MS,63,2298999,San Francisco,1,10.0,10.0,0.0,0.0,2244,3202,164227,208250,23365,39354,112580,76114,26456,76876,,
1884,PCGS,MS,67,2263147,Carson City,2,10.0,10.0,0.0,0.0,1733,1667,148585,184979,16797,31672,92908,60807,22590,70623,,
1897,PCGS-CAC,MS,65,2298650,Philadelphia,2,10.0,10.0,0.0,0.0,1148,1770,210063,249328,21416,40050,129831,84756,32095,91725,,
1894,PCGS,MS,63,1877803,San Francisco,2,10.0,10.0,0.35,0.35,2504,1447,194166,234014,29266,37744,122606,87758,31716,83582,,
1894,PCGS-CAC,MS,63,2272543,New Orleans,2,10.0,10.0,0.0,0.0,2804,2136,191066,205437,25744,32929,120641,74353,25292,76110,,
1883,PCGS,MS,62,2252558,San Francisco,1,10.0,10.0,0.0,0.0,4215,2996,187711,207036,31399,36084,113570,75457,26423,69949,,
1881,NGC-CAC,MS,66,2273701,San Francisco,1,10.0,10.0,0.0,0.0,1484,2131,207619,230368,24096,40414,123408,81802,28361,80886,,
1879,PCGS,MS,62,2166412,New Orleans,1,10.0,9.0,0.0,0.0,4156,2294,185123,205999,37049,38482,107229,73510,36679,90202,,
1888,PCGS,MS,65,2255626,New Orleans,2,10.0,10.0,0.0,0.0,3802,2590,174215,208757,30196,38426,120460,79877,26680,79010,,
1888,NGC,MS,65,2273736,New Orleans,2,10.0,9.0,0.0,0.0,2404,2551,168941,223292,25467,39512,123306,82288,20409,93023,,
1893,NGC,AU,55,2270602,Philadelphia,1,10.0,10.0,0.0,0.0,7961,4301,204903,234526,38058,41321,124535,86302,30495,80498,,
1898,PCGS,MS,65,2408873,San Francisco,2,9.0,9.0,0.0,0.0,3246,2001,179709,187110,28992,31937,110667,65567,29411,69860,,
1894,PCGS,MS,61,2223498,New Orleans,2,10.0,10.0,0.0,0.0,5861,1434,191428,220896,32010,32506,122967,81646,30108,85075,,
1880,PCGS,MS,64,2291772,Carson City,1,10.0,10.0,0.0,0.0,5822,2640,189968,192633,36216,40580,108792,53025,26137,83075,,
1900,PCGS-CAC,MS,65,2258016,New Orleans,1,10.0,10.0,0.0,0.0,3592,1447,185355,225450,29019,34509,123455,82479,22545,81874,,
1882,PCGS,MS,62,2064197,New Orleans,3,10.0,10.0,2.4,0.65,4959,2478,188809,224460,37403,36805,124933,86920,28436,82114,,
1883,PCGS-CAC,MS,66,2257049,New Orleans,1,10.0,10.0,0.0,0.0,2695,1947,174095,194079,20792,33540,117797,71763,24426,77818,,
1883,PCGS-CAC,MS,67,2269085,Carson City,2,10.0,10.0,0.0,0.0,1423,1359,163314,202863,17979,33226,99678,75389,24632,74461,,
1884,PCGS,AU,58,2202950,San Francisco,2,10.0,10.0,0.0,0.0,2615,3127,177010,227555,24566,37211,114600,75578,27174,88341,,
1897,PCGS,MS,63,2084743,New Orleans,2,10.0,10.0,0.0,0.0,3734,2708,202847,236730,32573,39274,122226,87488,31128,83849,,
1899,PCGS-CAC,MS,67,2154871,New Orleans,1,10.0,10.0,0.0,0.0,847,1365,188307,227438,19462,36231,120111,88208,30764,81669,,
1887,NGC,MS,61,2285319,Philadelphia,2,10.0,10.0,0.0,0.0,3596,3951,185495,221133,33292,42971,120764,82936,24672,80122,,
1894,PCGS,AU,55,2449902,New Orleans,3,10.0,9.0,0.0,0.65,3046,4089,198015,219794,34873,43120,129217,84861,37120,88425,,
1904,NGC,MS,65,2291080,New Orleans,3,9.0,10.0,2.0,0.35,3255,1613,203789,223153,36409,35689,127779,83281,31127,94235,,
1886,PCGS,MS,67,2163350,Philadelphia,1,10.0,10.0,0.0,0.0,3087,1356,209505,235073,26004,37297,126034,80895,30134,83729,,
1879,NGC,MS,64,2075241,San Francisco,2,9.0,10.0,1.75,0.0,3238,1416,196808,234003,33338,37107,113096,83591,30586,83175,,
1890,PCGS,AU,58,2155845,San Francisco,1,10.0,10.0,0.0,0.0,4652,2024,216887,260677,38260,44073,127495,87486,29328,87457,,
1881,PCGS,MS,65,2121771,San Francisco,1,10.0,10.0,0.0,0.0,2355,2247,201128,234228,25791,40649,115200,79384,29945,84186,,
1883,NGC,MS,61,2090186,New Orleans,3,9.0,7.0,1.75,0.0,7826,5139,209801,218844,54297,48082,119027,80729,42661,94444,,
1887,NGC,AU,58,2065819,San Francisco,1,9.0,10.0,0.0,0.0,5690,2709,218064,243885,41035,41637,126764,82207,30602,83502,,
1888,NGC-CAC,MS,64,2298702,Philadelphia,3,8.0,8.0,3.3,2.95,4639,2719,215683,204791,41236,37403,130429,71335,35511,85169,,
1882,PCGS,MS,65,2296626,New Orleans,2,9.0,9.0,0.0,0.35,4481,1870,196750,217289,37059,34228,132708,76729,25603,80574,,
1885,NGC,MS,64,2192904,New Orleans,2,9.0,9.0,0.0,0.0,4623,2892,141102,165953,24906,28351,100934,61090,23787,71659,,
1900,PCGS,MS,65,2121261,New Orleans,2,9.0,10.0,0.35,0.0,2396,2549,160780,221932,23729,37349,118487,90205,18325,83575,,
1894,NGC,AU,55,2177414,New Orleans,2,10.0,10.0,0.0,0.0,5548,3173,216778,240199,39329,41587,134627,83308,39294,92836,,
1904,NGC,MS,64,2026211,New Orleans,2,10.0,10.0,0.0,0.0,1662,1672,190121,230194,25058,33421,121262,84925,26788,85542,,
1886,NGC,AU,58,2449895,New Orleans,1,9.0,9.0,0.0,0.0,8672,4660,211553,237921,48758,41709,127076,89722,33413,89362,,
1904,NGC-CAC,MS,66,2284083,New Orleans,1,10.0,10.0,0.0,0.0,2770,1925,163993,179670,19180,31018,109627,67748,21188,64060,,
1883,NGC,MS,64,2293115,New Orleans,1,7.0,5.0,0.0,0.65,4835,3447,174363,196931,42471,41362,112538,72063,30298,83124,,
1903,PCGS,MS,64,2025094,New Orleans,3,8.0,8.0,3.95,3.3,3995,3163,170475,207895,25749,44001,122903,76863,17016,75525,,
1892,NGC,AU,58,2255022,Carson City,1,10.0,10.0,0.0,0.0,5995,2877,201562,224912,37242,42073,119514,81441,24341,75511,,
1878,NGC,MS,62,2065825,San Francisco,2,10.0,10.0,1.4,0.35,4534,3743,208338,244185,36863,51496,122555,78994,32880,85414,,
1890,PCGS,MS,64,2122819,Philadelphia,2,10.0,10.0,0.35,0.0,1306,1853,163661,209021,17390,34133,113924,84949,24454,73983,,
1897,PCGS,MS,64,2092965,Philadelphia,1,10.0,10.0,0.0,0.0,2360,2334,187222,178283,22710,31892,108339,55682,26571,68346,,
1884,NGC,MS,66,2085740,New Orleans,3,9.0,10.0,5.0,0.35,6136,6499,170664,196862,37208,48136,116749,76523,17368,74777,,
1904,NGC,MS,66,2207977,New Orleans,1,10.0,10.0,0.0,0.0,1448,2170,181453,231098,17896,34335,117421,84207,28577,84490,,
1921,NGC,MS,63,1872409,Philadelphia,2,10.0,9.0,0.0,0.35,3572,2853,213131,241215,36576,40843,126437,85581,32689,91992,,
1885,PCGS,MS,64,2257075,Philadelphia,2,9.0,9.0,0.0,0.0,4500,1977,169330,177603,25394,27838,101715,60711,20255,64036,,
1921,PCGS-CAC,MS,65,2261528,Philadelphia,4,8.0,10.0,3.25,0.0,8810,2306,218272,222308,43329,36119,127115,80592,39684,77429,,
1881,NGC-CAC,MS,64,2293660,San Francisco,2,10.0,9.0,0.0,0.35,897,1423,164620,193056,18788,39797,106639,75006,22312,69711,,
1881,PCGS,MS,63,2068657,San Francisco,2,10.0,10.0,1.75,0.0,2749,1752,195481,240808,28931,40316,121011,87025,27158,82869,,
1889,NGC,MS,63,2194934,New Orleans,1,10.0,10.0,0.0,0.0,6252,1418,212842,214312,36904,37136,123647,70981,32756,84188,,
1879,PCGS-CAC,MS,65,2295082,San Francisco,1,10.0,10.0,0.0,0.0,1531,1053,187938,222649,20768,33330,111671,76577,26703,76736,,
1883,PCGS,MS,65,2291075,Philadelphia,4,6.0,9.0,0.65,0.35,3517,2999,211598,215246,33539,40530,128611,82254,33636,80479,,
1883,PCGS,MS,66,2163342,Carson City,2,10.0,10.0,0.0,0.0,1626,1741,177719,215393,20209,34607,113777,82501,28088,78925,,
1890,PCGS,AU,55,2419821,Carson City,2,9.0,10.0,0.35,0.0,4167,3152,189025,238653,32761,43634,122820,87274,32615,85883,,
1921,PCGS,MS,62,2291356,Philadelphia,1,9.0,9.0,0.0,0.0,2480,1743,189925,225069,24162,34669,128760,79934,25020,86643,,
1896,PCGS,AU,58,2271216,New Orleans,2,10.0,10.0,0.0,0.0,5467,4267,226530,251988,45072,48228,134729,92315,37803,96558,,
1887,PCGS,MS,64,1850720,Philadelphia,1,10.0,10.0,1.05,0.0,1929,2210,202379,245538,23815,39204,122344,90519,33385,93037,,
1903,NGC,MS,64,2042623,New Orleans,1,10.0,10.0,0.0,0.0,3726,2721,205427,246686,33226,42262,125063,91227,29196,87744,,
1880,PCGS,MS,64,2289575,Philadelphia,1,10.0,10.0,0.0,0.0,1604,999,192271,232496,21681,31896,113191,79050,28469,84040,,
1889,ANACS,MS,64,2252594,Philadelphia,3,9.0,9.0,3.6,3.6,2151,1275,187885,217093,32389,40166,120818,77181,32111,73763,,
1896,PCGS,AU,55,1856765,New Orleans,3,8.0,9.0,3.25,1.3,2057,2139,179802,208108,29161,33123,111503,83145,29988,78156,,
1890,PCGS,MS,62,2223531,Philadelphia,1,10.0,10.0,0.0,0.0,4185,2787,191318,214680,29994,38005,121520,74797,25542,76205,,
1878,PCGS,MS,65,2151957,Philadelphia,1,10.0,10.0,0.0,0.0,2426,1644,208499,244783,23107,38293,117095,82070,27041,90676,,
1884,NGC,MS,62,2426887,San Francisco,1,10.0,10.0,0.0,0.0,2744,2024,194106,218822,28307,38536,122262,80233,29006,82269,,
1904,PCGS,MS,63,2248053,Philadelphia,1,10.0,10.0,0.0,0.0,4295,2824,195226,216551,30269,38211,122280,72736,19197,70339,,
1898,NGC,MS,63,2260565,New Orleans,0,9.0,7.0,0.65,2.0,16090,6772,200814,226346,69791,66399,113548,60272,36555,63000,,
1890,PCGS,MS,63,2177398,Philadelphia,1,10.0,10.0,0.0,0.0,2021,1339,201272,235105,22997,32231,121925,88283,29014,82948,,
1878,PCGS,MS,63,2223536,Philadelphia,2,9.0,9.0,0.0,0.0,9253,3072,186975,186043,36209,32748,107977,68759,23568,68215,,
1878,PCGS,MS,63,2447892,Carson City,1,10.0,10.0,0.0,0.0,2609,2705,185821,211393,25758,39154,120835,79363,27136,78566,,
1889,PCGS,MS,63,2008526,Carson City,2,8.0,7.0,0.0,0.0,2874,1361,200107,211770,29542,33524,112359,67819,26592,71470,,
1881,PCGS-CAC,MS,65,1888322,Carson City,2,10.0,10.0,1.75,0.35,1301,2764,167787,224987,20153,38334,115057,88688,22550,78545,,
1904,PCGS,MS,65,2232129,New Orleans,2,10.0,10.0,0.0,0.0,3601,1870,178799,200383,26393,31216,113433,70486,27988,74356,,
1902,PCGS,MS,62,2291357,Philadelphia,3,8.0,5.0,3.25,3.25,2352,3596,188715,237929,29358,45889,117121,80725,28045,84998,,
1902,ICG,MS,62,2289688,New Orleans,3,10.0,10.0,0.0,0.35,4893,3049,207533,227253,45825,44828,122356,77923,34049,86069,,
1878,NGC,MS,63,2289092,Philadelphia,1,10.0,10.0,0.0,0.0,5451,3101,165583,197531,25264,38583,109807,80658,23729,70130,,
1882,NGC,MS,63,2125828,New Orleans,2,10.0,9.0,0.0,0.0,5091,2277,172302,199970,25703,33130,115708,77235,24501,77118,,
1882,PCGS,MS,67,2291777,Carson City,2,10.0,10.0,0.0,0.0,1481,1478,190242,227459,20748,35437,114595,85043,29567,87434,,
1885,PCGS,MS,64,1883795,New Orleans,2,10.0,10.0,0.0,0.0,6299,2582,203176,227714,39669,43195,127125,83292,29916,86313,,
1879,PCGS,MS,65,2218469,San Francisco,3,10.0,10.0,0.65,0.0,4532,2079,175071,197012,31605,34115,108348,78741,23835,79454,,
1904,PCGS,MS,64,2296238,New Orleans,1,10.0,10.0,0.0,0.0,3079,1799,179768,199588,26411,31560,116077,74994,25058,70982,,
1886,NGC-CAC,MS,66,2420401,Philadelphia,1,10.0,10.0,0.0,0.0,1321,2381,198324,224050,22314,38473,127989,80951,24860,79633,,
1894,PCGS,AU,55,2287753,Philadelphia,1,10.0,10.0,0.0,0.0,3001,2517,205478,252119,31005,41176,124667,89043,32492,85639,,
1888,PCGS,MS,64,2275094,Philadelphia,3,9.0,10.0,1.0,0.0,3197,1743,160262,185652,24314,34351,110027,70497,19963,64870,,
1889,NGC,AU,58,2208427,Carson City,1,10.0,10.0,0.0,0.0,2420,2211,195854,230152,28215,36929,119602,86622,30593,85650,,
1878,PCGS,MS,60,2388289,Philadelphia,2,10.0,10.0,1.05,0.0,3970,3863,197110,225378,40093,40741,119211,81408,25863,79442,,
1880,PCGS,MS,65,2462985,San Francisco,1,10.0,10.0,0.0,0.0,2422,2592,186866,223279,21886,38611,116888,80034,26259,78649,,
1883,NGC-GSA,MS,64,2388299,Carson City,1,10.0,10.0,0.0,0.0,2072,3123,178763,210025,24134,39341,118518,83202,25336,79195,,
1881,NGC,MS,65,2000042,San Francisco,2,9.0,9.0,2.4,1.65,10626,5443,205431,199784,44982,51560,124189,69640,30601,81845,,
1904,NGC,MS,64,2289684,New Orleans,3,9.0,9.0,2.0,1.65,11611,6268,238536,233558,69670,58532,132266,76733,46699,93730,,
1887,NGC,MS,65,2363351,Philadelphia,1,10.0,10.0,0.0,0.0,1035,2241,187579,217194,18885,33791,128087,86368,24718,83635,,
1892,PCGS,MS,62,2289650,Carson City,1,10.0,10.0,0.0,0.0,5376,1099,193395,177829,40705,27363,112908,56274,31784,70497,,
1889,PCGS,AU,55,2034085,San Francisco,1,10.0,10.0,0.35,0.0,7141,3808,223066,259266,45109,47597,126944,85456,35645,87192,,
1921,PCGS,MS,65,2244271,Denver,1,10.0,10.0,0.0,0.0,3191,1982,201155,233756,25075,34550,115521,77147,23711,78193,,
1921,PCGS,MS,64,2029069,Philadelphia,2,10.0,10.0,1.95,0.0,6731,4467,203833,226320,34472,46846,125134,71303,30732,85861,,
1883,PCGS,MS,65,2099205,Carson City,2,10.0,10.0,1.75,0.35,1396,1357,169617,227041,19535,34974,112707,88092,28011,85036,,
1883,NGC,MS,64,2285236,Philadelphia,2,9.0,9.0,0.0,0.0,1792,1859,189815,217559,20858,37015,124557,84382,25842,78767,,
1878,PCGS,MS,62,2283316,Philadelphia,2,10.0,10.0,0.0,0.0,4095,2672,189327,207087,30493,42691,114666,75117,26061,78375,,
1878,NGC-CAC,MS,61,2421862,Philadelphia,2,8.0,6.0,0.0,0.35,6450,2178,175969,189391,46722,34566,97065,65557,32668,74440,,
1904,NGC,MS,65,2285177,Philadelphia,1,10.0,10.0,0.0,0.0,4719,3686,170463,193173,25548,34592,115510,74041,13819,70497,,
1884,PCGS,MS,65,2040088,New Orleans,2,10.0,10.0,1.75,0.0,1799,2150,180895,232996,21258,38637,121350,89461,28982,94210,,
1883,PCGS,MS,67,2101702,Carson City,1,10.0,10.0,1.75,0.0,1323,1296,194395,232642,19414,33906,120377,87693,31478,85931,,
1891,PCGS,MS,63,2227521,San Francisco,1,10.0,10.0,0.0,0.0,4539,3268,202653,237341,29607,42873,123656,82719,28003,78579,,
1899,PCGS,MS,65,2290072,San Francisco,2,10.0,10.0,0.0,0.0,3432,1868,202524,219299,23678,32275,121757,78519,29888,80395,,
1885,PCGS,MS,65,2261096,Carson City,2,10.0,10.0,0.0,0.0,4820,1651,181743,200946,26065,31945,108584,74456,26926,73523,,
1879,NGC,MS,61,2203059,San Francisco,1,10.0,10.0,0.0,0.0,3387,2015,186205,204807,31828,35784,115395,80288,27794,81093,,
1890,PCGS,MS,61,2428862,Carson City,1,10.0,10.0,0.0,0.0,2742,3118,203118,231797,30130,42475,124096,81180,29501,81901,,
1879,PCGS,MS,64,2182937,San Francisco,2,10.0,10.0,0.0,0.0,2905,1527,181040,229062,27920,37218,115464,89589,27397,85607,,
1882,PCGS,MS,65,2452443,San Francisco,1,10.0,10.0,0.0,0.0,2354,1880,171058,198866,23314,37214,110635,60363,27672,76717,,
1893,NGC-CAC,MS,62,2078692,Carson City,1,9.0,9.0,0.0,0.0,3262,2015,183667,209533,32458,33422,104174,76340,29216,77174,,
1904,PCGS,MS,65,2298669,New Orleans,2,10.0,10.0,0.0,0.0,1238,2225,170773,189843,19680,35510,125485,72828,21927,76705,,
1879,PCGS,MS,66,2295084,San Francisco,1,9.0,10.0,0.0,0.0,2201,1582,193013,226383,26629,39441,116393,81881,27753,78055,,
1900,NGC,AU,55,2016283,New Orleans,2,10.0,10.0,0.35,0.0,7768,5074,222839,240523,47489,46465,129965,90159,36909,87844,,
1887,PCGS,MS,64,2421972,San Francisco,3,9.0,10.0,3.25,2.6,3489,4931,183357,246271,34763,44370,118552,89646,31972,102776,,
1902,NGC,MS,64,2274217,New Orleans,3,9.0,10.0,0.0,0.0,6485,2915,216300,208412,51711,38079,134165,83202,35189,78090,,
1881,PCGS,MS,63,1856730,San Francisco,2,10.0,10.0,1.75,0.35,5142,2078,192955,232532,38929,38286,120515,88508,29610,86185,,
1885,NGC,MS,62,2298774,San Francisco,2,9.0,9.0,0.0,0.0,3360,3130,158879,212025,24401,35724,109237,83718,22163,75645,,
1899,PCGS,MS,65,2287718,New Orleans,1,10.0,10.0,0.0,0.0,1710,1104,190464,204610,23051,32918,117929,72935,30625,79898,,
1879,PCGS,MS,61,2121240,San Francisco,1,10.0,10.0,0.0,0.0,6725,3475,207545,217243,43918,48717,117254,75248,29558,81951,,
1899,PCGS,MS,64,2090224,New Orleans,2,10.0,10.0,0.0,0.0,1973,1467,172306,216977,22612,36940,117078,87348,26474,80233,,
1887,PCGS,MS,67,2076161,Philadelphia,2,10.0,10.0,0.0,0.0,1647,1472,187096,226262,23383,37607,118330,84605,29019,87447,,
1880,NGC,MS,64,2274216,San Francisco,3,9.0,9.0,0.0,3.25,2043,2864,172027,213594,22661,44913,120523,84212,28200,86942,,
1880,NGC,MS,64,2151978,San Francisco,1,10.0,10.0,0.0,0.0,3826,2206,193069,229755,33490,39953,111253,81004,25858,78342,,
1880,NGC,MS,62,2177358,New Orleans,2,10.0,9.0,0.0,0.0,1820,1529,185875,236859,22393,33456,112709,84264,27568,87785,,
1898,PCGS,MS,62,2462927,Philadelphia,2,10.0,10.0,0.0,0.65,3657,2797,193899,229870,31934,38299,120117,85755,25958,77910,,
1893,PCGS,MS,64,2224448,Philadelphia,1,10.0,10.0,0.0,0.0,2263,3382,173525,218315,20336,38064,114661,79775,26659,81426,,
1882,NGC-GSA,MS,65,1855752,Carson City,2,10.0,10.0,4.35,0.0,2215,2177,184764,237447,25614,36189,115661,89808,29448,84355,,
1899,PCGS-CAC,MS,67,1880919,New Orleans,0,10.0,10.0,0.0,0.0,1484,1691,195939,247143,17141,37099,122807,89953,34036,86249,,
1904,PCGS,MS,63,2261130,New Orleans,0,10.0,10.0,0.0,0.0,1987,2020,173000,194395,21559,31369,114119,71848,20949,71008,,
1878,PCGS,MS,62,2381602,Philadelphia,1,10.0,10.0,0.0,0.0,3202,2723,191880,223531,25345,38994,119109,80126,30423,84248,,
1881,NGC,MS,63,2295596,San Francisco,3,9.0,10.0,0.35,0.0,5536,1792,200288,198409,41940,42120,116557,66232,30815,77876,,
1885,NGC-CAC,MS,67,2270555,New Orleans,1,10.0,10.0,0.0,0.0,2670,3023,178484,212255,18025,34090,118173,77408,29909,80932,,
1878,PCGS-PQ,MS,66,2075311,Carson City,1,10.0,10.0,1.4,0.0,1861,2108,178255,220078,23233,38016,110777,81036,23828,82508,,
1880,PCGS,MS,63,1855787,San Francisco,2,9.0,9.0,2.4,0.65,2334,1428,196060,234951,29253,34042,119851,87342,28889,85900,,
1901,PCGS,AU,58,2291402,Philadelphia,2,10.0,10.0,0.0,0.0,1776,3327,187928,209021,24354,36557,121567,77266,28128,74329,,
